retweetCount,quoteCount,replyCount,retweetedTweet,date,user,text,lang,likeCount,id,cleaned_text
0,0,0,False,2024-07-21,"{'id': 16174702, 'id_str': '16174702', 'url': 'https://twitter.com/Abbysee: Kamala Harris for POTUS', 'username': 'Abbysee: Kamala Harris for POTUS', 'rawDescription': 'Brooklyn Democrat with her eyes on the prize Biden-Harris 2024', 'created': datetime.datetime(2008, 9, 7, 22, 31, tzinfo=datetime.timezone.utc), 'followersCount': 1965, 'friendsCount': 2852, 'statusesCount': 73666, 'favouritesCount': 252177, 'listedCount': 24, 'mediaCount': 5121, 'location': 'Brooklyn, NY', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1455216939702398977/8bHvTVnP_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",I just gave to Kamala Harris! https://t.co/tMsZMwX5To,en,3.0,1815132093049131338,I just gave to Kamala Harris! HTTPURL
24,0,24,False,2024-07-21,"{'id': 1291128494, 'id_str': '1291128494', 'url': 'https://twitter.com/Sulaiman Ahmed', 'username': 'Sulaiman Ahmed', 'rawDescription': 'Journalist, Geo-Politics, MA Philosophy, PGCE Mathematics, LLB Law', 'created': datetime.datetime(2013, 3, 23, 11, 0, 39, tzinfo=datetime.timezone.utc), 'followersCount': 601504, 'friendsCount': 486, 'statusesCount': 35866, 'favouritesCount': 51625, 'listedCount': 2349, 'mediaCount': 27203, 'location': 'UK', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1700278076557385728/oU_L6-Vs_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","BREAKING: ISRAELI PRESIDENT OFFICIAL STATEMENT

ON JOE BIDEN DROPPING OUT

“I want to extend my heartfelt thanks to Joe Biden for his friendship and steadfast support for the Israeli people over his decades long career.

As the first US President to visit Israel in wartime, as a https://t.co/Iu8lrgMD2g",en,70.0,1815132092826873937,"BREAKING: ISRAELI PRESIDENT OFFICIAL STATEMENT ON JOE BIDEN DROPPING OUT I want to extend my heartfelt thanks to Joe Biden for his friendship and steadfast support for the Israeli people over his decades long career. As the first US President to visit Israel in wartime, as a HTTPURL"
0,0,0,False,2024-07-21,"{'id': 2911824228, 'id_str': '2911824228', 'url': 'https://twitter.com/Mike', 'username': 'Mike', 'rawDescription': 'I read comics, play video games and mag dump into trash.', 'created': datetime.datetime(2014, 11, 27, 12, 31, 29, tzinfo=datetime.timezone.utc), 'followersCount': 314, 'friendsCount': 1436, 'statusesCount': 5991, 'favouritesCount': 16417, 'listedCount': 9, 'mediaCount': 465, 'location': 'The Darkside of Uranus', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1710292669329498112/RxXr70s__normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","Laughing my ass off everyone who thought that Biden bowing out of the 2024 election meant that “the people” would get to pick the DNC’s candidate. 

If you really believed that you haven’t been paying attention.",en,1.0,1815132092763676894,Laughing my ass off everyone who thought that Biden bowing out of the 2024 election meant that the people would get to pick the DNCs candidate. If you really believed that you havent been paying attention.
0,0,0,False,2024-07-21,"{'id': 1488538912192704522, 'id_str': '1488538912192704522', 'url': 'https://twitter.com/Dobby the House Elf', 'username': 'Dobby the House Elf', 'rawDescription': 'Hate macaroni. Like wine.✝️', 'created': datetime.datetime(2022, 2, 1, 15, 47, tzinfo=datetime.timezone.utc), 'followersCount': 156, 'friendsCount': 135, 'statusesCount': 6312, 'favouritesCount': 2538, 'listedCount': 0, 'mediaCount': 190, 'location': 'North America', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1817721951193878529/4gMUTy0B_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@TPostMillennial Look at all the people endorsing Biden now that he's dropped out.,en,1.0,1815132092549726289,@USER Look at all the people endorsing Biden now that he's dropped out.
0,0,1,False,2024-07-21,"{'id': 1292792489078689793, 'id_str': '1292792489078689793', 'url': 'https://twitter.com/Jesse Richardson', 'username': 'Jesse Richardson', 'rawDescription': 'Land Value Rates advocate\nhttps://t.co/jvvPjtq0Rh\n@cgaotearoa\nhe/him', 'created': datetime.datetime(2020, 8, 10, 11, 58, 49, tzinfo=datetime.timezone.utc), 'followersCount': 401, 'friendsCount': 178, 'statusesCount': 1152, 'favouritesCount': 42256, 'listedCount': 4, 'mediaCount': 52, 'location': 'Wellington', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1388843427773616134/d41ClNe-_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@RichardMCNgo There is precisely zero chance this was tweeted behind Biden's back.,en,6.0,1815132092424163475,@USER There is precisely zero chance this was tweeted behind Biden's back.
0,0,0,False,2024-07-21,"{'id': 1735782235285131264, 'id_str': '1735782235285131264', 'url': 'https://twitter.com/Monkey Bites Part Dux', 'username': 'Monkey Bites Part Dux', 'rawDescription': '', 'created': datetime.datetime(2023, 12, 15, 22, 2, 9, tzinfo=datetime.timezone.utc), 'followersCount': 99, 'friendsCount': 12, 'statusesCount': 7868, 'favouritesCount': 1673, 'listedCount': 0, 'mediaCount': 766, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@AndresAmericana @ElonMuskAOC imagine how many Lobsters were just Saved From Jill Biden Thank the Gods https://t.co/nVGMEBZXzx,en,0.0,1815132092411601100,@USER @USER imagine how many Lobsters were just Saved From Jill Biden Thank the Gods HTTPURL
0,0,0,False,2024-07-21,"{'id': 25723678, 'id_str': '25723678', 'url': 'https://twitter.com/@bigjohnt', 'username': '@bigjohnt', 'rawDescription': '', 'created': datetime.datetime(2009, 3, 21, 20, 27, 44, tzinfo=datetime.timezone.utc), 'followersCount': 241, 'friendsCount': 328, 'statusesCount': 8882, 'favouritesCount': 13166, 'listedCount': 0, 'mediaCount': 824, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/563374794490806272/L3dmAGpO_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@VanJones68 Just saw a clip of you crying over the Biden resignation. You pathetic excuse for a man,en,0.0,1815132092386115669,@USER Just saw a clip of you crying over the Biden resignation. You pathetic excuse for a man
0,0,0,False,2024-07-21,"{'id': 1813975462856495104, 'id_str': '1813975462856495104', 'url': 'https://twitter.com/Kathy Burley', 'username': 'Kathy Burley', 'rawDescription': '', 'created': datetime.datetime(2024, 7, 18, 16, 34, 11, tzinfo=datetime.timezone.utc), 'followersCount': 4, 'friendsCount': 62, 'statusesCount': 21, 'favouritesCount': 16, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@OccupyDemocrats Trump is obviously more cognitively healthy than you people who are brain washed by the far left craziness. Things are so much better since Biden has been in office, lol. The last four years have been nothing but a huge decline of our nation. Open your eyes.",en,1.0,1815132092298072458,"@USER Trump is obviously more cognitively healthy than you people who are brain washed by the far left craziness. Things are so much better since Biden has been in office, lol. The last four years have been nothing but a huge decline of our nation. Open your eyes."
0,0,1,False,2024-07-21,"{'id': 1704857786520322048, 'id_str': '1704857786520322048', 'url': 'https://twitter.com/buí 🍉', 'username': 'buí 🍉', 'rawDescription': 'check pinned 🇵🇸🍉 i really like aether and peter parker 💗 h, d, z, i, b, r,  j, n, a, b, r 💗 i made @prxquelle + @Lagerfeuerr pretty', 'created': datetime.datetime(2023, 9, 21, 13, 59, 30, tzinfo=datetime.timezone.utc), 'followersCount': 252, 'friendsCount': 286, 'statusesCount': 6010, 'favouritesCount': 10387, 'listedCount': 6, 'mediaCount': 287, 'location': ""she/her | minor i'm 14+ 🇮🇪"", 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1842660491518148608/qged6uFr_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",did tobias predict Biden stepping down. pls say yes,en,7.0,1815132092294222098,did tobias predict Biden stepping down. pls say yes
1,0,0,False,2024-07-21,"{'id': 1509264153587896325, 'id_str': '1509264153587896325', 'url': 'https://twitter.com/sandy', 'username': 'sandy', 'rawDescription': 'Latina .... Texan ..Aledo', 'created': datetime.datetime(2022, 3, 30, 20, 20, 5, tzinfo=datetime.timezone.utc), 'followersCount': 606, 'friendsCount': 863, 'statusesCount': 14933, 'favouritesCount': 25646, 'listedCount': 1, 'mediaCount': 660, 'location': 'Aledo, TX', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1716951155161587713/O00ARiDB_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@MeghanMcCain @GabbyGiffords Nah Biden’s policies are disastrous,en,3.0,1815132092080009281,@USER @USER Nah Bidens policies are disastrous
0,0,0,False,2024-07-21,"{'id': 1743442781639524352, 'id_str': '1743442781639524352', 'url': 'https://twitter.com/brent averill', 'username': 'brent averill', 'rawDescription': '', 'created': datetime.datetime(2024, 1, 6, 1, 22, 27, tzinfo=datetime.timezone.utc), 'followersCount': 42, 'friendsCount': 6, 'statusesCount': 943, 'favouritesCount': 1498, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1743442876451667968/xTfOsggE_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@CuriousDeb1862 @BenBergquam @RealAmVoice @BensmanTodd @TaiDecker @Saorsa1776 @KariLake @ConradsonJordan @AgueroForTexas Ummm we picked Trump. Yall picked biden then your own team said ""fuck them"" and they're picking for you. So much for dems bragging about democracy",en,2.0,1815132091534778682,"@USER @USER @USER @USER @USER @USER @USER @USER @USER Ummm we picked Trump. Yall picked biden then your own team said ""fuck them"" and they're picking for you. So much for dems bragging about democracy"
0,0,0,False,2024-07-21,"{'id': 3329845822, 'id_str': '3329845822', 'url': 'https://twitter.com/Kim Jims(SirJames 🇰🇪)', 'username': 'Kim Jims(SirJames 🇰🇪)', 'rawDescription': 'Kenyan', 'created': datetime.datetime(2015, 6, 16, 16, 44, 44, tzinfo=datetime.timezone.utc), 'followersCount': 26, 'friendsCount': 61, 'statusesCount': 535, 'favouritesCount': 288, 'listedCount': 0, 'mediaCount': 28, 'location': 'Nairobi ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1144036199151087618/stw83kfK_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@roadsidemech_ @StandardKenya Here good psychiatrists or psychologists are need to assist the so called Revolutionary generations. Biden age,mental issues &amp; eventually diagnosed COVID 19  &amp;fear of defeat from Trump has forced him to throw the towel . To remove Ruto you will struggle. Only his deputy can.",en,0.0,1815132091455287794,"@USER @USER Here good psychiatrists or psychologists are need to assist the so called Revolutionary generations. Biden age,mental issues &amp; eventually diagnosed COVID 19 &amp;fear of defeat from Trump has forced him to throw the towel . To remove Ruto you will struggle. Only his deputy can."
1,0,0,False,2024-07-21,"{'id': 1595029598370254849, 'id_str': '1595029598370254849', 'url': 'https://twitter.com/Certified Fren 👑', 'username': 'Certified Fren 👑', 'rawDescription': '#Texit #Pureblood / Leave me alone. America First 🇺🇸 America Only 🇺🇸 No Vaxx for me. Close the borders ✖️ Biden is illegitimate.', 'created': datetime.datetime(2022, 11, 22, 12, 21, 17, tzinfo=datetime.timezone.utc), 'followersCount': 2788, 'friendsCount': 4251, 'statusesCount': 2621, 'favouritesCount': 8490, 'listedCount': 2, 'mediaCount': 402, 'location': 'USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1598857651634462720/vHI9Waue_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",Joe biden has dropped a new statement!! https://t.co/ershmLOZUv,en,3.0,1815132091316830243,Joe biden has dropped a new statement!! HTTPURL
0,0,1,False,2024-07-21,"{'id': 1521617527461326848, 'id_str': '1521617527461326848', 'url': 'https://twitter.com/sasdaman', 'username': 'sasdaman', 'rawDescription': 'LFC supporter since the late 80s #YNWA #JFT97', 'created': datetime.datetime(2022, 5, 3, 22, 27, 53, tzinfo=datetime.timezone.utc), 'followersCount': 146, 'friendsCount': 241, 'statusesCount': 511, 'favouritesCount': 19259, 'listedCount': 0, 'mediaCount': 21, 'location': 'London, England', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1522701637546041347/-9mR08Rz_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@ChiefRocka10 @ErinNYC75 No way should an LFC fan be Labour/Biden supporter. Just wrong.,en,3.0,1815132091287548112,@USER @USER No way should an LFC fan be Labour/Biden supporter. Just wrong.
0,0,0,False,2024-07-21,"{'id': 1174878683212832768, 'id_str': '1174878683212832768', 'url': 'https://twitter.com/Patrick Burke', 'username': 'Patrick Burke', 'rawDescription': ""America First, Arts 2nd, Politics 3rd - Trump '24 - Worked on Presidential, City Council, State House, & Congressional races - Patriot/Artist/Thespian/Politico"", 'created': datetime.datetime(2019, 9, 20, 2, 51, 28, tzinfo=datetime.timezone.utc), 'followersCount': 844, 'friendsCount': 795, 'statusesCount': 8430, 'favouritesCount': 5577, 'listedCount': 15, 'mediaCount': 2563, 'location': 'West Coast, USA - HELP!', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1827757879430090752/n0-Z50eG_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@WesternLensman So @kaitlancollins would NEVER say this about Biden while he was running, but has no problem calling out the next guy when it's not the Democrat. 

This is who you look up to @kellyannausa? 🤣🤡",en,1.0,1815132091094557047,"@USER So @USER would NEVER say this about Biden while he was running, but has no problem calling out the next guy when it's not the Democrat. This is who you look up to @USER?"
0,0,1,False,2024-07-21,"{'id': 1579477998092390403, 'id_str': '1579477998092390403', 'url': 'https://twitter.com/Dr. Truss Temebrou PhD MSci', 'username': 'Dr. Truss Temebrou PhD MSci', 'rawDescription': 'Fighting authoritarian state propaganda', 'created': datetime.datetime(2022, 10, 10, 14, 25, 6, tzinfo=datetime.timezone.utc), 'followersCount': 126, 'friendsCount': 62, 'statusesCount': 5728, 'favouritesCount': 1203, 'listedCount': 2, 'mediaCount': 299, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1688654476704432128/Ufk_t2Sw_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@OwenJones84 I’ve never seen a better example of horseshoe theory. Far leftists like Owen jones holding hands with MAGA in their hatred of Biden,en,0.0,1815132091002020043,@USER Ive never seen a better example of horseshoe theory. Far leftists like Owen jones holding hands with MAGA in their hatred of Biden
0,0,0,False,2024-07-21,"{'id': 101251692, 'id_str': '101251692', 'url': 'https://twitter.com/Christopher Wood', 'username': 'Christopher Wood', 'rawDescription': '', 'created': datetime.datetime(2010, 1, 2, 15, 53, 48, tzinfo=datetime.timezone.utc), 'followersCount': 133, 'friendsCount': 72, 'statusesCount': 1138, 'favouritesCount': 5051, 'listedCount': 0, 'mediaCount': 8, 'location': 'Buford, GA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/606237561/cw_pic_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@JoeBiden President Biden , thank you for your service and leadership. You are a courageous man and I am awed by your patriotism. Thank you for saving the country in 2020.",en,0.0,1815132090402590829,"@USER President Biden , thank you for your service and leadership. You are a courageous man and I am awed by your patriotism. Thank you for saving the country in 2020."
0,0,0,False,2024-07-21,"{'id': 1113159183946452993, 'id_str': '1113159183946452993', 'url': 'https://twitter.com/Oval Miller', 'username': 'Oval Miller', 'rawDescription': 'BIGGEST BOSS', 'created': datetime.datetime(2019, 4, 2, 19, 20, 5, tzinfo=datetime.timezone.utc), 'followersCount': 593, 'friendsCount': 494, 'statusesCount': 499340, 'favouritesCount': 25, 'listedCount': 9, 'mediaCount': 74605, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1113160866210418689/k8aIREQE_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","What President Biden's brother, Frank, is saying about decision to exit ... https://t.co/v6KbshgiT8 via @YouTube",en,0.0,1815132090108694777,"What President Biden's brother, Frank, is saying about decision to exit ... HTTPURL via @USER"
0,0,0,False,2024-07-21,"{'id': 2735556653, 'id_str': '2735556653', 'url': 'https://twitter.com/Harris/Walz 2024', 'username': 'Harris/Walz 2024', 'rawDescription': ""Navy brat. Guitar nerd. Heartbroken Biden supporter but I'm gonna 100% fight for Kamala. Trans haters fuck off. #BeatPAB"", 'created': datetime.datetime(2014, 8, 6, 22, 17, 13, tzinfo=datetime.timezone.utc), 'followersCount': 1835, 'friendsCount': 3508, 'statusesCount': 35889, 'favouritesCount': 84387, 'listedCount': 0, 'mediaCount': 337, 'location': 'Devon, England', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1780562312669102080/RKJudlwX_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@eclecticbrotha Fuck this mealymouthed bullshit,en,2.0,1815132089865712042,@USER Fuck this mealymouthed bullshit
0,0,0,False,2024-07-21,"{'id': 2918484647, 'id_str': '2918484647', 'url': 'https://twitter.com/MEGA_MAGA_CHICK', 'username': 'MEGA_MAGA_CHICK', 'rawDescription': ""☆ J13 won't be forgotten ☆ Christian 🙏 Jesus is King 🙏\nProud mom of Wounded Warrior Army son ⭐️ meme maker 🥰\nMAGA 🇺🇸 NO DMs TRAINs LISTs 🚫"", 'created': datetime.datetime(2014, 12, 12, 21, 33, 6, tzinfo=datetime.timezone.utc), 'followersCount': 4605, 'friendsCount': 5504, 'statusesCount': 25570, 'favouritesCount': 65412, 'listedCount': 1, 'mediaCount': 8853, 'location': 'fight me, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1830705826425626625/cH7oo0aM_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","Hey @KamalaHarris the only way toward for you now is if you now act ""presidential"" and use the 25th amendment on joe... hard spot to be in huh? Because it's not a guarantee you'll be the nominee, but you'll be the useful idiot the deep state needs you to be. 

PS fck you",en,1.0,1815132089790120096,"Hey @USER the only way toward for you now is if you now act ""presidential"" and use the 25th amendment on joe... hard spot to be in huh? Because it's not a guarantee you'll be the nominee, but you'll be the useful idiot the deep state needs you to be. PS fck you"
0,0,1,False,2024-07-21,"{'id': 25088321, 'id_str': '25088321', 'url': 'https://twitter.com/Joshua Waxman', 'username': 'Joshua Waxman', 'rawDescription': '', 'created': datetime.datetime(2009, 3, 18, 15, 14, 25, tzinfo=datetime.timezone.utc), 'followersCount': 271, 'friendsCount': 1713, 'statusesCount': 20772, 'favouritesCount': 21096, 'listedCount': 5, 'mediaCount': 427, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/574688147440812034/AAb4MkAM_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@DozersRevenge @Dutch_Oven45 Remember when Trump called Nancy Pelosi Nikki Haley?,en,0.0,1815132089647349816,@USER @USER Remember when Trump called Nancy Pelosi Nikki Haley?
0,0,0,False,2024-07-21,"{'id': 1813659888062459905, 'id_str': '1813659888062459905', 'url': 'https://twitter.com/Jason Henry', 'username': 'Jason Henry', 'rawDescription': '', 'created': datetime.datetime(2024, 7, 17, 19, 40, 10, tzinfo=datetime.timezone.utc), 'followersCount': 74, 'friendsCount': 39, 'statusesCount': 12, 'favouritesCount': 237, 'listedCount': 0, 'mediaCount': 0, 'location': 'Denver, CO', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",@ChrisDJackson @JoeBiden Biden sucks ass!,en,0.0,1815132089572090253,@USER @USER Biden sucks ass!
1,0,0,False,2024-07-21,"{'id': 2887224675, 'id_str': '2887224675', 'url': 'https://twitter.com/Susan Butterfly', 'username': 'Susan Butterfly', 'rawDescription': 'I am a wife mother &grandmother to five beautiful grandchildren. I am a Democrat No for Trump. I fight for human rights for everyone no matter who. NO DM', 'created': datetime.datetime(2014, 11, 21, 19, 47, 19, tzinfo=datetime.timezone.utc), 'followersCount': 11199, 'friendsCount': 12320, 'statusesCount': 208708, 'favouritesCount': 117595, 'listedCount': 7, 'mediaCount': 6324, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/547474036549099520/CmOA5iIr_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","Tomorrow I definitely don’t want to hear Joe Scarbough &amp; everyones fake words regarding Joe Biden how great he was.There is nothing they can say to rectified their harsh words condemning Biden &amp; everyone who got on the Biden Bus.
But on trump they were silent.",en,2.0,1815132089341161744,Tomorrow I definitely dont want to hear Joe Scarbough &amp; everyones fake words regarding Joe Biden how great he was.There is nothing they can say to rectified their harsh words condemning Biden &amp; everyone who got on the Biden Bus. But on trump they were silent.
0,0,0,False,2024-07-21,"{'id': 160426800, 'id_str': '160426800', 'url': 'https://twitter.com/Nick', 'username': 'Nick', 'rawDescription': 'Earth scientist by education, IT by trade. Family, skiing, politics, skiing, in that order.', 'created': datetime.datetime(2010, 6, 28, 4, 11, 24, tzinfo=datetime.timezone.utc), 'followersCount': 1128, 'friendsCount': 2492, 'statusesCount': 37721, 'favouritesCount': 384073, 'listedCount': 6, 'mediaCount': 2277, 'location': 'Utah', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/815667420312399872/NZaMDe7q_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","@ElectProject They are already saying she was behind all the policies of Biden and if that is the case, unemployment being down, stock market rising, border crossings down, crime rate down, deportations up…I guess she gets to take credit for that all.",en,0.0,1815132089181978881,"@USER They are already saying she was behind all the policies of Biden and if that is the case, unemployment being down, stock market rising, border crossings down, crime rate down, deportations upI guess she gets to take credit for that all."
0,0,0,False,2024-07-21,"{'id': 15711730, 'id_str': '15711730', 'url': 'https://twitter.com/Terri 🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f', 'username': 'Terri 🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f', 'rawDescription': 'US Army veteran. Climate change is a natural phenomenon. If you believe humans have the ability to change climate, you are not a serious person. Anti-Communist', 'created': datetime.datetime(2008, 8, 3, 16, 25, 55, tzinfo=datetime.timezone.utc), 'followersCount': 10462, 'friendsCount': 11366, 'statusesCount': 285607, 'favouritesCount': 76421, 'listedCount': 258, 'mediaCount': 1121, 'location': 'Iowa, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1320144642860568576/62CaAz2z_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","President Joe Biden Drops Out Of 2024 Presidential Race, Endorses Kamala Harris As Replacement | The Daily Caller https://t.co/BCW7Cq7Cak",en,0.0,1815132088791650581,"President Joe Biden Drops Out Of 2024 Presidential Race, Endorses Kamala Harris As Replacement | The Daily Caller HTTPURL"
0,0,0,False,2024-07-21,"{'id': 756629470472089601, 'id_str': '756629470472089601', 'url': 'https://twitter.com/Conservative Ken, MAGA Felon', 'username': 'Conservative Ken, MAGA Felon', 'rawDescription': 'St. Louis Tea Party Member, Navy Veteran, Mr. Chain Blue Lightening Himself...TRUMP 2024!\nI STAND WITH FEDERAL INMATE NUMBER 05635-509!', 'created': datetime.datetime(2016, 7, 22, 23, 18, 18, tzinfo=datetime.timezone.utc), 'followersCount': 2251, 'friendsCount': 3875, 'statusesCount': 48150, 'favouritesCount': 73614, 'listedCount': 1, 'mediaCount': 2049, 'location': 'Magadonia', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1812323568887148544/qLU4wiyc_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}","Regime change comes to America, courtesy of the Democratic Party",en,0.0,1815132088779378713,"Regime change comes to America, courtesy of the Democratic Party"
0,0,0,False,2024-07-21,"{'id': 1519366422002126849, 'id_str': '1519366422002126849', 'url': 'https://twitter.com/Ron Rose', 'username': 'Ron Rose', 'rawDescription': '', 'created': datetime.datetime(2022, 4, 27, 17, 24, 49, tzinfo=datetime.timezone.utc), 'followersCount': 564, 'friendsCount': 210, 'statusesCount': 19844, 'favouritesCount': 5350, 'listedCount': 1, 'mediaCount': 5, 'location': 'Northern Virginia (D.C. Swamp)', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1639631326922801152/wEWdWUXw_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}",The 2024 Democrat Party Insurrection. Just disenfranchised 14 million Primary Voters who cast votes for Biden. Nominee now decided by Democrat elites and Billionaire donors.,en,1.0,1815132088707731569,The 2024 Democrat Party Insurrection. Just disenfranchised 14 million Primary Voters who cast votes for Biden. Nominee now decided by Democrat elites and Billionaire donors.
